Date,V39079,V39050,V39078,Canadian Overnight Repo Rate Average (CORRA) (%),V39076,V39077,OR,ORR,TARGET,ACTUAL,TERMREPOS,SEC_LEND,V39068,V39071,V39072,V39073,V39074
2022-09-22, 3.25, 3.0761, 3.50, 3.2500, 3.25, 3.50, 0.0, 1662.0, Not available, 200020, 0.0, 0.0, , , , , 
2022-09-21, 3.25, 3.2396, 3.50, 3.2500, 3.25, 3.50, 0.0, 2324.0, Not available, 199655, 0.0, 0.0, , , , , 
2022-09-20, 3.25, 3.2201, 3.50, 3.2500, 3.25, 3.50, 0.0, 2509.0, Not available, 198088, 0.0, 0.0, , , , , 
2022-09-19, 3.25, 3.2177, 3.50, 3.2500, 3.25, 3.50, 0.0, 2608.0, Not available, 189895, 0.0, 0.0, , , , , 
2022-09-16, 3.25, 3.2305, 3.50, 3.2500, 3.25, 3.50, 0.0, 1549.0, Not available, 195212, 0.0, 0.0, , , , , 
2022-09-15, 3.25, 3.2249, 3.50, 3.2500, 3.25, 3.50, 0.0, 2004.0, Not available, 191927, 0.0, 0.0, , , , , 
2022-09-14, 3.25, 3.2171, 3.50, 3.2500, 3.25, 3.50, 0.0, 1877.0, Not available, 194014, 0.0, 0.0, , , , , 
2022-09-13, 3.25, 3.2303, 3.50, 3.2500, 3.25, 3.50, 0.0, 2325.0, Not available, 192009, 0.0, 0.0, , , , , 
2022-09-12, 3.25, 3.2390, 3.50, 3.2500, 3.25, 3.50, 0.0, 2116.0, Not available, 193866, 0.0, 0.0, , , , , 
2022-09-09, 3.25, 3.2220, 3.50, 3.2500, 3.25, 3.50, 0.0, 1852.0, Not available, 196740, 0.0, 0.0, , , , , 
2022-09-08, 3.25, 3.2137, 3.50, 3.2500, 3.25, 3.50, 0.0, 783.0, Not available, 192525, 0.0, 0.0, , , , , 
2022-09-07, 2.50, 2.4830, 2.75, 2.5000, 2.50, 2.75, 0.0, 700.0, Not available, 195034, 0.0, 0.0, , , , , 
2022-09-06, 2.50, 2.4840, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 197008, 0.0, 0.0, , , , , 
2022-09-05, 2.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , Bank holiday, Bank holiday, , , , , 
2022-09-02, 2.50, 2.4695, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 203153, 0.0, 0.0, , , , , 
2022-09-01, 2.50, 2.4638, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 206005, 0.0, 0.0, , , , , 
2022-08-31, 2.50, 2.4746, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 191779, 0.0, 0.0, , , , , 
2022-08-30, 2.50, 2.4771, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 196476, 0.0, 0.0, , , , , 
2022-08-29, 2.50, 2.4760, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 194239, 0.0, 0.0, , , , , 
2022-08-26, 2.50, 2.4847, 2.75, 2.5000, 2.50, 2.75, 0.0, 0.0, Not available, 193694, 0.0, 0.0, , , , , 
2022-08-25, 2.50, 2.4867, 2.75, 2.5000, 2.50, 2.75, 0.0, 5.0, Not available, 192990, 0.0, 0.0, , , , , 
2022-08-24, 2.50, 2.4917, 2.75, 2.5000, 2.50, 2.75, 0.0, 10.0, Not available, 192777, 0.0, 0.0, , , , , 
2022-08-23, 2.50, 2.4851, 2.75, 2.5000, 2.50, 2.75, 0.0, 10.0, Not available, 194244, 0.0, 0.0, , , , , 
2022-08-22, 2.50, 2.4807, 2.75, 2.5000, 2.50, 2.75, 0.0, 10.0, Not available, 192101, 0.0, 0.0, , , , , 
2022-08-19, 2.50, 2.4803, 2.75, 2.5000, 2.50, 2.75, 0.0, 500.0, Not available, 193923, 0.0, 0.0, , , , , 
2022-08-18, 2.50, 2.4853, 2.75, 2.5000, 2.50, 2.75, 0.0, 1342.0, Not available, 187724, 0.0, 0.0, , , , , 
2022-08-17, 2.50, 2.4840, 2.75, 2.5000, 2.50, 2.75, 0.0, 650.0, Not available, 187357, 0.0, 0.0, , , , , 
2022-08-16, 2.50, 2.4993, 2.75, 2.5100, 2.50, 2.75, 0.0, 0.0, Not available, 185733, 0.0, 0.0, , , , , 
2022-08-15, 2.50, 2.4873, 2.75, 2.5100, 2.50, 2.75, 0.0, 45.0, Not available, 181468, 0.0, 0.0, , , , , 
2022-08-12, 2.50, 2.4909, 2.75, 2.5100, 2.50, 2.75, 0.0, 0.0, Not available, 188063, 0.0, 0.0, , , , , 
2022-08-11, 2.50, 2.4916, 2.75, 2.5100, 2.50, 2.75, 0.0, 1940.0, Not available, 186738, 0.0, 0.0, , , , , 
2022-08-10, 2.50, 2.4894, 2.75, 2.5200, 2.50, 2.75, 0.0, 0.0, Not available, 188221, 0.0, 0.0, , , , , 
2022-08-09, 2.50, 2.4959, 2.75, 2.5200, 2.50, 2.75, 0.0, 1860.0, Not available, 186907, 0.0, 0.0, , , , , 
2022-08-08, 2.50, 2.4861, 2.75, 2.5200, 2.50, 2.75, 0.0, 4155.0, Not available, 182136, 0.0, 0.0, , , , , 
2022-08-05, 2.50, 2.4733, 2.75, 2.5000, 2.50, 2.75, 0.0, 3630.0, Not available, 185274, 0.0, 0.0, , , , , 
2022-08-04, 2.50, 2.4688, 2.75, 2.4800, 2.50, 2.75, 0.0, 4613.0, Not available, 186205, 0.0, 0.0, , , , , 
2022-08-03, 2.50, 2.4682, 2.75, 2.4800, 2.50, 2.75, 0.0, 3987.0, Not available, 186496, 0.0, 0.0, , , , , 
2022-08-02, Bank holiday, 2.4680, 2.75, 2.4700, 2.50, 2.75, 0.0, 4431.0, Not available, 194033, 0.0, 0.0, , , , , 
2022-08-01, 2.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, 187371, Bank holiday, Bank holiday, , , , , 
2022-07-29, 2.50, 2.4673, 2.75, 2.4700, 2.50, 2.75, 0.0, 2930.0, Not available, 186725, 0.0, 0.0, , , , , 
2022-07-28, 2.50, 2.4551, 2.75, 2.4700, 2.50, 2.75, 0.0, 9879.0, Not available, 183215, 0.0, 0.0, , , , , 
2022-07-27, 2.50, 2.4673, 2.75, 2.4700, 2.50, 2.75, 0.0, 7759.0, Not available, 181687, 0.0, 0.0, , , , , 
2022-07-26, 2.50, 2.4673, 2.75, 2.4700, 2.50, 2.75, 0.0, 5337.0, Not available, 179918, 0.0, 0.0, , , , , 
2022-07-25, 2.50, 2.4639, 2.75, 2.4700, 2.50, 2.75, 0.0, 5706.0, Not available, 178634, 0.0, 0.0, , , , , 
2022-07-22, 2.50, 2.4646, 2.75, 2.4700, 2.50, 2.75, 0.0, 7448.0, Not available, 180456, 0.0, 0.0, , , , , 
2022-07-21, 2.50, 2.4669, 2.75, 2.4700, 2.50, 2.75, 0.0, 7164.0, Not available, 185171, 0.0, 0.0, , , , , 
2022-07-20, 2.50, 2.4664, 2.75, 2.4700, 2.50, 2.75, 0.0, 7374.0, Not available, 181460, 0.0, 0.0, , , , , 
2022-07-19, 2.50, 2.4665, 2.75, 2.4700, 2.50, 2.75, 0.0, 6341.0, Not available, 177186, 0.0, 0.0, , , , , 
2022-07-18, 2.50, 2.4635, 2.75, 2.4700, 2.50, 2.75, 0.0, 6381.0, Not available, 176999, 0.0, 0.0, , , , , 
2022-07-15, 2.50, 2.4575, 2.75, 2.4700, 2.50, 2.75, 0.0, 7444.0, Not available, 174693, 0.0, 0.0, , , , , 
2022-07-14, 2.50, 2.4473, 2.75, 2.4700, 2.50, 2.75, 0.0, 7076.0, Not available, 175151, 0.0, 0.0, , , , , 
2022-07-13, 1.50, 1.4536, 1.75, 1.4600, 1.50, 1.75, 0.0, 7190.0, Not available, 172239, 0.0, 0.0, , , , , 
2022-07-12, 1.50, 1.4534, 1.75, 1.4600, 1.50, 1.75, 0.0, 8617.0, Not available, 172430, 0.0, 0.0, , , , , 
2022-07-11, 1.50, 1.4538, 1.75, 1.4600, 1.50, 1.75, 0.0, 9257.0, Not available, 172258, 0.0, 0.0, , , , , 
2022-07-08, 1.50, 1.4538, 1.75, 1.4600, 1.50, 1.75, 0.0, 8380.0, Not available, 177270, 0.0, 0.0, , , , , 
2022-07-07, 1.50, 1.4534, 1.75, 1.4600, 1.50, 1.75, 0.0, 7219.0, Not available, 176843, 0.0, 0.0, , , , , 
2022-07-06, 1.50, 1.4630, 1.75, 1.4600, 1.50, 1.75, 0.0, 8033.0, Not available, 174927, 0.0, 0.0, , , , , 
2022-07-05, 1.50, 1.4534, 1.75, 1.4600, 1.50, 1.75, 0.0, 6943.0, Not available, 185499, 0.0, 0.0, , , , , 
2022-07-04, 1.50, 1.4406, 1.75, 1.4600, 1.50, 1.75, 0.0, 8364.0, Not available, 189008, 0.0, 0.0, , , , , 
2022-07-01, 1.50, Bank holiday, 1.75, Bank holiday, 1.50, 1.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2022-06-30, 1.50, 1.4431, 1.75, 1.4600, 1.50, 1.75, 0.0, 7523.0, Not available, 192332, 0.0, 0.0, , , , , 
2022-06-29, 1.50, 1.4473, 1.75, 1.4600, 1.50, 1.75, 0.0, 4895.0, Not available, 196218, 0.0, 0.0, , , , , 
2022-06-28, 1.50, 1.4525, 1.75, 1.4600, 1.50, 1.75, 0.0, 10369.0, Not available, 192090, 0.0, 0.0, , , , , 
2022-06-27, 1.50, 1.4425, 1.75, 1.4600, 1.50, 1.75, 0.0, 9269.0, Not available, 187404, 0.0, 0.0, , , , , 
2022-06-24, 1.50, 1.4478, 1.75, 1.4600, 1.50, 1.75, 0.0, 8652.0, Not available, 193462, 0.0, 0.0, , , , , 
2022-06-23, 1.50, 1.4498, 1.75, 1.4600, 1.50, 1.75, 0.0, 7419.0, Not available, 197493, 0.0, 0.0, , , , , 
2022-06-22, 1.50, 1.4527, 1.75, 1.4600, 1.50, 1.75, 0.0, 10521.0, Not available, 191329, 0.0, 0.0, , , , , 
2022-06-21, 1.50, 1.4530, 1.75, 1.4600, 1.50, 1.75, 0.0, 10146.0, Not available, 188065, 0.0, 0.0, , , , , 
2022-06-20, 1.50, 1.4481, 1.75, 1.4600, 1.50, 1.75, 0.0, 10149.0, Not available, 188296, 0.0, 0.0, , , , , 
2022-06-17, 1.50, 1.4507, 1.75, 1.4600, 1.50, 1.75, 0.0, 10341.0, Not available, 181135, 0.0, 0.0, , , , , 
2022-06-16, 1.50, 1.4496, 1.75, 1.4600, 1.50, 1.75, 0.0, 11678.0, Not available, 185442, 0.0, 0.0, , , , , 
2022-06-15, 1.50, 1.4615, 1.75, 1.4600, 1.50, 1.75, 0.0, 10402.0, Not available, 180464, 0.0, 0.0, , , , , 
2022-06-14, 1.50, 1.4512, 1.75, 1.4600, 1.50, 1.75, 0.0, 10028.0, Not available, 182721, 0.0, 0.0, , , , , 
2022-06-13, 1.50, 1.4500, 1.75, 1.4600, 1.50, 1.75, 0.0, 8739.0, Not available, 183264, 0.0, 0.0, , , , , 
2022-06-10, 1.50, 1.4551, 1.75, 1.4600, 1.50, 1.75, 0.0, 9561.0, Not available, 182512, 0.0, 0.0, , , , , 
2022-06-09, 1.50, 1.4549, 1.75, 1.4600, 1.50, 1.75, 0.0, 9805.0, Not available, 187842, 0.0, 0.0, , , , , 
2022-06-08, 1.50, 1.4555, 1.75, 1.4600, 1.50, 1.75, 0.0, 8717.0, Not available, 187006, 0.0, 0.0, , , , , 
2022-06-07, 1.50, 1.4553, 1.75, 1.4600, 1.50, 1.75, 0.0, 9331.0, Not available, 189218, 0.0, 0.0, , , , , 
2022-06-06, 1.50, 1.4542, 1.75, 1.4600, 1.50, 1.75, 0.0, 8942.0, Not available, 187402, 0.0, 0.0, , , , , 
2022-06-03, 1.50, 1.4567, 1.75, 1.4600, 1.50, 1.75, 0.0, 9257.0, Not available, 188221, 0.0, 0.0, , , , , 
2022-06-02, 1.50, 1.4530, 1.75, 1.4600, 1.50, 1.75, 0.0, 9834.0, Not available, 196451, 0.0, 0.0, , , , , 
2022-06-01, 1.00, 0.9494, 1.25, 0.9600, 1.00, 1.25, 0.0, 9666.0, Not available, 200616, 0.0, 0.0, , , , , 
2022-05-31, 1.00, 0.9470, 1.25, 0.9600, 1.00, 1.25, 0.0, 10429.0, Not available, 186654, 0.0, 0.0, , , , , 
2022-05-30, 1.00, 0.9506, 1.25, 0.9600, 1.00, 1.25, 0.0, 8887.0, Not available, 190017, 0.0, 0.0, , , , , 
2022-05-27, 1.00, 0.9509, 1.25, 0.9600, 1.00, 1.25, 0.0, 10382.0, Not available, 187772, 0.0, 0.0, , , , , 
2022-05-26, 1.00, 0.9510, 1.25, 0.9600, 1.00, 1.25, 0.0, 11479.0, Not available, 183642, 0.0, 0.0, , , , , 
2022-05-25, 1.00, 0.9515, 1.25, 0.9600, 1.00, 1.25, 0.0, 11073.0, Not available, 189263, 0.0, 0.0, , , , , 
2022-05-24, 1.00, 0.9507, 1.25, 0.9600, 1.00, 1.25, 0.0, 6773.0, Not available, 190171, 0.0, 0.0, , , , , 
2022-05-23, 1.00, Bank holiday, 1.25, Bank holiday, 1.00, 1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2022-05-20, 1.00, 0.9475, 1.25, 0.9600, 1.00, 1.25, 0.0, 12305.0, Not available, 192500, 0.0, 0.0, , , , , 
2022-05-19, 1.00, 0.9479, 1.25, 0.9600, 1.00, 1.25, 0.0, 10202.0, Not available, 191690, 0.0, 0.0, , , , , 
2022-05-18, 1.00, 0.9519, 1.25, 0.9600, 1.00, 1.25, 0.0, 9472.0, Not available, 193447, 0.0, 0.0, , , , , 
2022-05-17, 1.00, 0.9521, 1.25, 0.9600, 1.00, 1.25, 0.0, 7724.0, Not available, 192877, 0.0, 0.0, , , , , 
2022-05-16, 1.00, 0.9517, 1.25, 0.9600, 1.00, 1.25, 0.0, 5149.0, Not available, 195814, 0.0, 0.0, , , , , 
2022-05-13, 1.00, 0.9518, 1.25, 0.9600, 1.00, 1.25, 0.0, 4760.0, Not available, 193949, 0.0, 0.0, , , , , 
2022-05-12, 1.00, 0.9490, 1.25, 0.9600, 1.00, 1.25, 0.0, 5783.0, Not available, 195723, 0.0, 0.0, , , , , 
2022-05-11, 1.00, 0.9472, 1.25, 0.9600, 1.00, 1.25, 0.0, 4857.0, Not available, 199048, 0.0, 0.0, , , , , 
2022-05-10, 1.00, 0.9473, 1.25, 0.9600, 1.00, 1.25, 0.0, 5365.0, Not available, 200853, 0.0, 0.0, , , , , 
2022-05-09, 1.00, 0.9481, 1.25, 0.9500, 1.00, 1.25, 0.0, 9813.0, Not available, 195307, 0.0, 0.0, , , , , 
2022-05-06, 1.00, 0.9396, 1.25, 0.9600, 1.00, 1.25, 0.0, 7437.0, Not available, 198064, 0.0, 0.0, , , , , 
2022-05-05, 1.00, 0.9553, 1.25, 0.9500, 1.00, 1.25, 0.0, 7119.0, Not available, 198911, 0.0, 0.0, , , , , 
2022-05-04, 1.00, 0.9354, 1.25, 0.9600, 1.00, 1.25, 0.0, 8067.0, Not available, 200352, 0.0, 0.0, , , , , 
2022-05-03, 1.00, 0.9376, 1.25, 0.9300, 1.00, 1.25, 0.0, 10618.0, Not available, 211359, 0.0, 0.0, , , , , 
2022-05-02, 1.00, 0.9280, 1.25, 0.9300, 1.00, 1.25, 0.0, 9739.0, Not available, 219522, 0.0, 0.0, , , , , 
2022-04-29, 1.00, 0.9277, 1.25, 0.9200, 1.00, 1.25, 0.0, 6393.0, Not available, 222443, 0.0, 0.0, , , , , 
2022-04-28, 1.00, 0.9287, 1.25, 0.9200, 1.00, 1.25, 0.0, 6558.0, Not available, 224577, 0.0, 0.0, , , , , 
2022-04-27, 1.00, 0.9161, 1.25, 0.9200, 1.00, 1.25, 0.0, 8068.0, Not available, 220908, 0.0, 0.0, , , , , 
2022-04-26, 1.00, 0.9274, 1.25, 0.9200, 1.00, 1.25, 0.0, 7872.0, Not available, 217648, 0.0, 0.0, , , , , 
2022-04-25, 1.00, 0.9177, 1.25, 0.9200, 1.00, 1.25, 0.0, 7072.0, Not available, 218410, 0.0, 0.0, , , , , 
2022-04-22, 1.00, 0.9188, 1.25, 0.9200, 1.00, 1.25, 0.0, 7848.0, Not available, 227128, 0.0, 0.0, , , , , 
2022-04-21, 1.00, 0.9277, 1.25, 0.9200, 1.00, 1.25, 0.0, 7904.0, Not available, 232667, 0.0, 0.0, , , , , 
2022-04-20, 1.00, 0.9289, 1.25, 0.9200, 1.00, 1.25, 0.0, 6466.0, Not available, 228590, 0.0, 0.0, , , , , 
2022-04-19, 1.00, 0.9301, 1.25, 0.9300, 1.00, 1.25, 0.0, 6085.0, Not available, 226452, 0.0, 0.0, , , , , 
2022-04-18, 1.00, 0.9341, 1.25, 0.9300, 1.00, 1.25, 0.0, 5844.0, Not available, 225462, 0.0, 0.0, , , , , 
2022-04-15, 1.00, Bank holiday, 1.25, Bank holiday, 1.00, 1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2022-04-14, 1.00, 0.9440, 1.25, 0.9500, 1.00, 1.25, 0.0, 5364.0, Not available, 228974, 0.0, 0.0, , , , , 
2022-04-13, 0.50, 0.4430, 0.75, 0.4500, 0.50, 0.75, 0.0, 5726.0, Not available, 232740, 0.0, 0.0, , , , , 
2022-04-12, 0.50, 0.4385, 0.75, 0.4500, 0.50, 0.75, 0.0, 4596.0, Not available, 233527, 0.0, 0.0, , , , , 
2022-04-11, 0.50, 0.4422, 0.75, 0.4500, 0.50, 0.75, 0.0, 5001.0, Not available, 232545, 0.0, 0.0, , , , , 
2022-04-08, 0.50, 0.4363, 0.75, 0.4500, 0.50, 0.75, 0.0, 4709.0, Not available, 230736, 0.0, 0.0, , , , , 
2022-04-07, 0.50, 0.4426, 0.75, 0.4500, 0.50, 0.75, 0.0, 5530.0, Not available, 228698, 0.0, 0.0, , , , , 
2022-04-06, 0.50, 0.4420, 0.75, 0.4500, 0.50, 0.75, 0.0, 4958.0, Not available, 225695, 0.0, 0.0, , , , , 
2022-04-05, 0.50, 0.4420, 0.75, 0.4500, 0.50, 0.75, 0.0, 5023.0, Not available, 226595, 0.0, 0.0, , , , , 
2022-04-04, 0.50, 0.4400, 0.75, 0.4400, 0.50, 0.75, 0.0, 4719.0, Not available, 234946, 0.0, 0.0, , , , , 
2022-04-01, 0.50, 0.4301, 0.75, 0.4200, 0.50, 0.75, 0.0, 5077.0, Not available, 235624, 0.0, 0.0, , , , , 
2022-03-31, 0.50, 0.4308, 0.75, 0.4200, 0.50, 0.75, 0.0, 4535.0, Not available, 234255, 0.0, 0.0, , , , , 
2022-03-30, 0.50, 0.4359, 0.75, 0.4500, 0.50, 0.75, 0.0, 4288.0, Not available, 230402, 0.0, 0.0, , , , , 
2022-03-29, 0.50, 0.4419, 0.75, 0.4500, 0.50, 0.75, 0.0, 4997.0, Not available, 223302, 0.0, 0.0, , , , , 
2022-03-28, 0.50, 0.4417, 0.75, 0.4500, 0.50, 0.75, 0.0, 4874.0, Not available, 224329, 0.0, 0.0, , , , , 
2022-03-25, 0.50, 0.4414, 0.75, 0.4500, 0.50, 0.75, 0.0, 4422.0, Not available, 223275, 0.0, 0.0, , , , , 
2022-03-24, 0.50, 0.4382, 0.75, 0.4500, 0.50, 0.75, 0.0, 5125.0, Not available, 224869, 0.0, 0.0, , , , , 
2022-03-23, 0.50, 0.4365, 0.75, 0.4400, 0.50, 0.75, 0.0, 4808.0, Not available, 222425, 0.0, 0.0, , , , , 
2022-03-22, 0.50, 0.4305, 0.75, 0.4300, 0.50, 0.75, 0.0, 4020.0, Not available, 222537, 0.0, 0.0, , , , , 
2022-03-21, 0.50, 0.4239, 0.75, 0.4300, 0.50, 0.75, 0.0, 4372.0, Not available, 226360, 0.0, 0.0, , , , , 
2022-03-18, 0.50, 0.4227, 0.75, 0.4300, 0.50, 0.75, 0.0, 4272.0, Not available, 226407, 0.0, 0.0, , , , , 
2022-03-17, 0.50, 0.4245, 0.75, 0.4300, 0.50, 0.75, 0.0, 4588.0, Not available, 221889, 0.0, 0.0, , , , , 
2022-03-16, 0.50, 0.4272, 0.75, 0.4300, 0.50, 0.75, 0.0, 4269.0, Not available, 224455, 0.0, 0.0, , , , , 
2022-03-15, 0.50, 0.4241, 0.75, 0.4300, 0.50, 0.75, 0.0, 3913.0, Not available, 225873, 0.0, 0.0, , , , , 
2022-03-14, 0.50, 0.4267, 0.75, 0.4300, 0.50, 0.75, 0.0, 4068.0, Not available, 226515, 0.0, 0.0, , , , , 
